Z4,Z6
1.0,1.0
0.9992001866476458,1.0000000000000002
0.9968036246712123,0.9999999998720516
0.9928189355272233,0.9999999979542009
0.9872604457541606,0.9999999872258317
0.980148123356115,0.9999999489653764
0.9715074891732485,0.9999998439384211
0.9613695036697857,0.9999996011830382
0.9497704296895683,0.9999991044775933
0.9367516718457538,0.9999981765942096
0.9223595933243994,0.9999965614583698
0.9066453109909058,0.9999939043517534
0.8896644697930292,0.9999897303111982
0.8714769975538811,0.9999834208915689
0.8521468413425399,0.9999741894742306
0.8317416866980825,0.9999610553156475
0.810332661064604,0.9999428165423061
0.7879940228697109,0.999918022308623
0.7648028377466398,0.9998849443436559
0.7408386434602907,0.9998415481202586
0.7161831051497102,0.9997854638867391
0.6909196625437062,0.9997139578060596
0.6651331708420806,0.9996239034511271
0.6389095369822523,0.999511753906712
0.6123353530296973,0.9993735147290321
0.5854975284405526,0.9992047180129666
0.5584829229458863,0.9990003978142978
0.5313779817995217,0.9987550671702554
0.5042683751149708,0.9984626969560215
0.47723864299207974,0.998116696807741
0.45037184810054487,0.9977098983340096
0.4237492373457039,0.9972345408278347
0.39744991419217546,0.9966822596797
0.3715505231632594,0.996044077679709
0.3461249479688454,0.9953103993828425
0.32124402464221635,0.9944710086962968
0.29697527098700754,0.9935150698316269
0.2733826335500436,0.9924311317472254
0.2505262532443274,0.9912071361884887
0.22846225064951853,0.989830429414032
0.2072425319153779,0.9882877776765768
0.1869146160873355,0.9865653865067651
0.1675214845631558,0.9846489238272502
0.1491014532761899,0.9825235469030997
0.13168806808448064,0.9801739331129264
0.11531002372665633,0.9775843145033521
0.09999110658569743,0.9747385160675385
0.08575016138092834,0.9716199976666764
0.07260108178756275,0.9682118994916783
0.06055282486246871,0.964497090940923
0.049609449035131314,0.960458222768938
0.039770175304665645,0.9560777823404429
0.03102947116780974,0.9513381518043491
0.023377156689687206,0.946221668983223
0.016798532019329404,0.9407106907554954
0.01127452554607844,0.9347876586904058
0.006781861791581967,0.9284351666794484
0.0032932480356420712,0.9216360302929933
0.0007775785831920512,0.9143733575769153
-0.0007998445053789549,0.9066306209915238
-0.001477075477054668,0.8983917301839326
-0.001295275070653329,0.8896411052753544
-0.0002984482162530777,0.8803637503366112
0.0014668292996302956,0.8705453267185913
0.003951693702598125,0.8601722258994156
0.007105284090366454,0.8492316415067644
0.01087503970828188,0.8377116401722202
0.015207002039126588,0.8256012308745678
0.02004612008909637,0.8128904324308114
0.025336557243450436,0.7995703387972225
0.031021998065481865,0.7856331818479881
0.0370459534211017,0.7710723913060044
0.04335206232843372,0.7558826515090104
0.0498843889572716,0.7400599547045552
0.05658771323686672,0.7236016505792087
0.06340781357217257,0.7065064917408912
0.07029174021807108,0.6887746748881765
0.07718807791801077,0.670407877416828
0.08404719647757282,0.6514092892316122
0.09082148801440147,0.6317836395504919
0.09746558970330582,0.61153721850856
0.10393659091873327,0.590677893390449
0.11019422376580336,0.5692151193423151
0.11620103608516795,0.5471599444377766
0.12192254611565002,0.524525008996248
0.1273273781013659,0.5013245390768539
0.1323873782363146,0.4775743340964188
0.1370777104486467,0.4532917485457599
0.14137693163843795,0.4284956678045808
0.14526704609617525,0.40320647808149906
0.14873353894373573,0.37744603053205805
0.15176538855477073,0.3512375996338194
0.15435505802651264,0.32460583592367237
0.15649846588946836,0.29757671322823803
0.15819493635465368,0.2701774705435191
0.15944712950937645,0.24243654874465775
0.16026095198146023,0.21438352233068228
0.16064544869769817,0.18604902643232427
0.16061267646462107,0.1574646793332596
0.1601775601978646,0.12866300077636805
0.15935773271997306,0.09967732634669316
0.15817335913491498,0.07054171824162592
0.1566469468704223,0.04129087275634655
0.15480314255608693,0.011960024828625864
0.1526685169755218,-0.01741514999834678
0.15027133939449272,-0.046798635823458154
0.14764134262335926,-0.07615417846251991
0.14480948022119886,-0.10544538895788025
0.14180767729031132,-0.1346358481223547
0.1386685763432396,-0.16368921171097756
0.1354252797497954,-0.19256931580986564
0.13211109028872903,-0.22124028202911825
0.12875925133753535,-0.24966662208620843
0.1254026882344053,-0.2778133413677075
0.12207375233850405,-0.30564604106047083
0.1188039692986398,-0.3331310184485512
0.11562379301606213,-0.3602353649790885
0.11256236675472221,-0.3869270617092227
0.1096472928120231,-0.4131750717566519
0.10690441211509912,-0.4389494293887455
0.10435759505223807,-0.46422132539908245
0.10202854478650382,-0.48896318843586245
0.09993661422926103,-0.5131487619637152
0.09809863777550604,-0.5367531765589865
0.09652877882109494,-0.5597530172584871
