Z6
1.0
0.9999964921328423
0.9997844172667393
0.9977051198821757
0.9882747451048379
0.9604319990411265
0.8983490567515557
0.785574361684693
0.6114668614269215
0.3773721959518017
0.0996092959670954
-0.19262378831443733
-0.46425819151633135
-0.6839621848391432
-0.8328048601918723
-0.9087206575019547
-0.92522243926538
-0.9051607838913571
-0.872260961191928
-0.8438327024345614
-0.8271994467248038
-0.820505760180228
-0.8165762006528388
-0.8073592874859291
-0.7866815778152816
-0.7503623603669733
-0.6944395779269793
-0.6134082929904132
-0.5003611421139592
-0.3497559976780941
-0.16184615820145903
0.05348638259322932
0.27591382768064904
0.4781345583733038
0.6329558637232854
0.7214903067013393
0.739195530473724
0.6971917393181535
0.6181981884461405
0.528679116203091
0.4503444631102692
0.3942990198642907
0.3598297296414691
0.33770421916122595
0.3159337852565172
0.28511810047013886
0.24107426759954614
0.18409506740623127
0.11600916539887221
0.037294946372745844
-0.05369997928018942
-0.158723121062353
-0.27581171338403576
-0.3959928866109236
-0.502788205984395
-0.575577118064535
-0.5959544492556231
-0.5545794938858422
-0.45550240478596
-0.31587268892179315
-0.16088939119722082
-0.015932584217879853
0.10096282279218019
0.18334397353173035
0.23587801523355434
0.2698974874886832
0.29734352243481976
0.32596754375421383
0.3577348997594531
0.3905787192021946
0.42190940747220523
0.4514758624331611
0.4816899313006957
0.515074243662197
0.5502519720812111
0.5789290830792599
0.5860530020773611
0.5538536251251321
0.4684954698144761
0.3265812557834038
0.13851941337616347
-0.07303183338734685
-0.279333357706243
-0.45401739416322684
-0.5805026828412475
-0.6555509238342061
-0.6878825781824621
-0.692915719715644
-0.6862335430316655
-0.6786311565612293
-0.6744947558059082
-0.6734355578678602
-0.6734851681639663
-0.6735652551191244
-0.673634980065687
-0.6724874683688717
-0.664749479170033
-0.6393640468198593
-0.581273076361168
-0.4764050025941521
-0.31821170033594237
