Z4,Z6
0.11836026373105346,-0.8793451049944725
0.12015972218979688,-0.8865349884935039
0.12174602339983967,-0.8930505825659716
0.12307253924540773,-0.8989081902735824
0.12409218347753793,-0.9041253299967428
0.12475769037773039,-0.9087206575019133
0.12502189828502674,-0.9127138848781368
0.12483803644562236,-0.9161256967031185
0.12416001361897018,-0.9189776638085551
0.12294270685746161,-0.9212921550219206
0.12114224886828673,-0.9230922472676744
0.1187163123660346,-0.9244016344147468
0.11562438983301578,-0.9252445352592575
0.1118280671211374,-0.9256456010316699
0.1072912893543703,-0.9256298228160009
0.10198061762429221,-0.9252224392653335
0.09586547501272323,-0.9244488449927132
0.08891838052486614,-0.9233345000095795
0.08111516957340635,-0.9219048405752768
0.07243519971840623,-0.9201851918109043
0.06286154043923803,-0.9182006824188746
0.05238114579287195,-0.9159761618361761
0.040985008897176343,-0.913536120134432
0.02866829726806719,-0.9109046109636496
0.015430468134909206,-0.9081051778190055
0.001275362959017054,-0.9051607838913084
-0.013788719515058043,-0.9020937457419732
-0.029748972237104074,-0.8989256710225412
-0.04658805130738292,-0.8956774004371085
-0.06428407024636329,-0.8923689541235895
-0.08281061729632291,-0.8890194826066486
-0.10213679585480843,-0.8856472224515238
-0.12222728802076285,-0.8822694567239441
-0.14304244111466619,-0.8789024803370292
-0.16453837691490836,-0.8755615703416073
-0.18666712323444173,-0.8722609611918797
-0.20937676734515215,-0.8690138249939531
-0.23261163064296517,-0.8658322567205671
-0.25631246383503864,-0.8627272643514853
-0.2804166618220897,-0.8597087638755969
-0.30485849734451714,-0.8567855790679628
-0.3295693723610595,-0.8539654459328604
-0.35447808603379044,-0.8512550216825389
-0.3795111181038165,-0.8486598981009208
-0.40459292635854244,-0.8461846191220286
-0.4296462568142883,-0.8438327024345149
-0.4545924651677548,-0.8416066649065063
-0.4793518480067313,-0.8395080516089894
-0.5038439822148498,-0.8375374682013893
-0.5279880709574222,-0.8356946164297613
-0.551703294595694,-0.8339783324762685
-0.5749091648454374,-0.832386627888378
-0.5975258804728697,-0.8309167328075174
-0.619474682806525,-0.8295651412098299
-0.6406782093380513,-0.8283276578661888
-0.6610608436879641,-0.8271994467247599
-0.6805490602241651,-0.8261750804172128
-0.6990717616415061,-0.8252485905890887
-0.7165606078397235,-0.8244135187559041
-0.7329503344745515,-0.8236629673892483
-0.7481790596026022,-0.8229896509414
-0.7621885768944066,-0.8223859465228152
-0.7749246339515998,-0.8218439439541756
-0.7863371943333276,-0.8213554949235017
-0.7963806819731473,-0.8209122609890392
-0.8050142067506851,-0.8205057601801862
-0.8122017700716239,-0.8201274119615601
-0.8179124494048203,-0.8197685803393143
-0.8221205608259837,-0.8194206149039492
-0.8248057987229112,-0.8190748896200069
-0.8259533519272111,-0.8187228391900965
-0.8255539956512231,-0.8183559928386105
-0.8236041587258767,-0.8179660053790707
-0.8201059657549179,-0.8175446854482966
-0.815067253922717,-0.817084020810282
-0.8085015643160627,-0.8165762006527999
-0.8004281077443901,-0.8160136348201122
-0.7908717051671366,-0.8153889699457304
-0.7798627029606978,-0.814695102469733
-0.7674368633802328,-0.8139251885456601
-0.7536352306926047,-0.8130726508623306
-0.7385039735755433,-0.8121311824259257
-0.7220942044939812,-0.8110947473672928
-0.7044617768769258,-0.8099575788584862
-0.6856670610265752,-0.8087141742410051
-0.665774699795143,-0.807359287485893
-0.6448533451634908,-0.8058879191227273
-0.6229753769486542,-0.8042953037904869
-0.6002166049542992,-0.8025768955781911
-0.5766559559584825,-0.8007283513370631
-0.5523751470065713,-0.7987455121586019
-0.5274583465432819,-0.796624383224373
-0.5019918249763096,-0.7943611122434363
-0.47606359631455586,-0.7919519667020632
-0.44976305256634186,-0.7893933101577266
-0.4231805926169424,-0.7866815778152487
-0.3964072473301729,-0.7838132516273628
-0.3695343026354546,-0.7807848351648623
-0.3426529223696957,-0.7775928285028586
-0.3158537726424337,-0.7742337033695308
-0.28922664948298127,-0.7707038788020483
-0.2628601115098688,-0.7669996975511469
-0.23684111933578164,-0.763117403471138
-0.2112546833855657,-0.7590531201259418
-0.18618352176096825,-0.7548028308341309
-0.161707729733735,-0.7503623603669441
